 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      63.000  1.4180051E-01  1.3442321E-01  1.4011015E-01  1.3282079E-01
      63.200  1.3492883E-01  1.2795478E-01  1.3340902E-01  1.2651353E-01
      63.400  1.2788735E-01  1.2132048E-01  1.2660809E-01  1.2010691E-01
      63.600  1.2071660E-01  1.1455861E-01  1.1971958E-01  1.1361246E-01
      63.800  1.1346377E-01  1.0771388E-01  1.1275674E-01  1.0704267E-01
      64.000  1.0617674E-01  1.0083166E-01  1.0573338E-01  1.0041062E-01
      64.200  9.8897785E-02  9.3952110E-02  9.8663112E-02  9.3729173E-02
      64.400  9.1659016E-02  8.7105784E-02  9.1558881E-02  8.7010623E-02
      64.600  8.4479032E-02  8.0310422E-02  8.4432118E-02  8.0265823E-02
      64.800  7.7362350E-02  7.3570404E-02  7.7292521E-02  7.3503997E-02
      65.000  7.0300500E-02  6.6877760E-02  7.0147524E-02  6.6732231E-02
      65.200  6.3275306E-02  6.0215273E-02  6.3002352E-02  5.9955520E-02
      65.400  5.6263360E-02  5.3560727E-02  5.5860332E-02  5.3177058E-02
      65.600  4.9240564E-02  4.6891212E-02  4.8723068E-02  4.6398407E-02
      65.800  4.2186807E-02  4.0187591E-02  4.1591345E-02  3.9620348E-02
      66.000  3.5089054E-02  3.3437445E-02  3.4465550E-02  3.2843290E-02
      66.200  2.7943539E-02  2.6637175E-02  2.7346701E-02  2.6068239E-02
      66.400  2.0755827E-02  1.9792074E-02  2.0236867E-02  1.9297210E-02
      66.600  1.3539770E-02  1.2915352E-02  1.3139807E-02  1.2533835E-02
      66.800  6.3153964E-03  6.0261291E-03  6.0614123E-03  5.7837784E-03
      67.000 -8.9413317E-04 -8.5345777E-04 -9.9044764E-04 -9.4539076E-04
      67.200 -8.0650314E-03 -7.7006440E-03 -8.0057686E-03 -7.6440588E-03
      67.400 -1.5175501E-02 -1.4494536E-02 -1.4973037E-02 -1.4301157E-02
      67.600 -2.2206975E-02 -2.1217298E-02 -2.1879450E-02 -2.0904369E-02
      67.800 -2.9144961E-02 -2.7854967E-02 -2.8711754E-02 -2.7440934E-02
      68.000 -3.5978662E-02 -3.4397096E-02 -3.5456751E-02 -3.3898126E-02
      68.200 -4.2699970E-02 -4.0835795E-02 -4.2101766E-02 -4.0263707E-02
      68.400 -4.9302497E-02 -4.7164811E-02 -4.8635335E-02 -4.6526576E-02
      68.600 -5.5780134E-02 -5.3378155E-02 -5.5047235E-02 -5.2676815E-02
      68.800 -6.2126486E-02 -5.9469551E-02 -6.1328875E-02 -5.8706051E-02
      69.000 -6.8334269E-02 -6.5431870E-02 -6.7472990E-02 -6.4607173E-02
      69.200 -7.4395737E-02 -7.1257533E-02 -7.3473663E-02 -7.0374354E-02
      69.400 -8.0303188E-02 -7.6938992E-02 -7.9325921E-02 -7.6002667E-02
      69.600 -8.6049688E-02 -8.2469432E-02 -8.5025278E-02 -8.1487645E-02
      69.800 -9.1630014E-02 -8.7843670E-02 -9.0567554E-02 -8.6825113E-02
      70.000 -9.7040849E-02 -9.3058346E-02 -9.5948307E-02 -9.2010641E-02
      70.200 -1.0228092E-01 -9.8112061E-02 -1.0116276E-01 -9.7039475E-02
      70.400 -1.0735033E-01 -1.0300473E-01 -1.0620556E-01 -1.0190630E-01
      70.600 -1.1224943E-01 -1.0773651E-01 -1.1107063E-01 -1.0660511E-01
      70.800 -1.1697770E-01 -1.1230674E-01 -1.1575146E-01 -1.1112947E-01
      71.000 -1.2153232E-01 -1.1671254E-01 -1.2024100E-01 -1.1547243E-01
      71.200 -1.2590740E-01 -1.2094807E-01 -1.2453213E-01 -1.1962697E-01
      71.400 -1.3009337E-01 -1.2500396E-01 -1.2861775E-01 -1.2358606E-01
      71.600 -1.3407750E-01 -1.2886779E-01 -1.3249118E-01 -1.2734310E-01
      71.800 -1.3784479E-01 -1.3252495E-01 -1.3614639E-01 -1.3089210E-01
      72.000 -1.4137950E-01 -1.3596012E-01 -1.3957816E-01 -1.3422784E-01
      72.200 -1.4466718E-01 -1.3915919E-01 -1.4278243E-01 -1.3734620E-01
      72.400 -1.4769642E-01 -1.4211095E-01 -1.4575623E-01 -1.4024413E-01
      72.600 -1.5046048E-01 -1.4480871E-01 -1.4849788E-01 -1.4291983E-01
      72.800 -1.5295810E-01 -1.4725103E-01 -1.5100693E-01 -1.4537265E-01
      73.000 -1.5519372E-01 -1.4944196E-01 -1.5328413E-01 -1.4760314E-01
      73.200 -1.5717672E-01 -1.5139034E-01 -1.5533138E-01 -1.4961293E-01
      73.400 -1.5892003E-01 -1.5310839E-01 -1.5715151E-01 -1.5140455E-01
      73.600 -1.6043829E-01 -1.5461008E-01 -1.5874825E-01 -1.5298143E-01
      73.800 -1.6174588E-01 -1.5590905E-01 -1.6012596E-01 -1.5434759E-01
      74.000 -1.6285514E-01 -1.5701707E-01 -1.6128952E-01 -1.5550757E-01
      74.200 -1.6377511E-01 -1.5794269E-01 -1.6224410E-01 -1.5646620E-01
      74.400 -1.6451100E-01 -1.5869079E-01 -1.6299503E-01 -1.5722845E-01
      74.600 -1.6506432E-01 -1.5926271E-01 -1.6354760E-01 -1.5779930E-01
      74.800 -1.6543378E-01 -1.5965707E-01 -1.6390694E-01 -1.5818355E-01
      75.000 -1.6561660E-01 -1.5987106E-01 -1.6407793E-01 -1.5838576E-01
      75.200 -1.6561002E-01 -1.5990187E-01 -1.6406513E-01 -1.5841022E-01
      75.400 -1.6541267E-01 -1.5974806E-01 -1.6387276E-01 -1.5826088E-01
      75.600 -1.6502558E-01 -1.5941050E-01 -1.6350478E-01 -1.5794145E-01
      75.800 -1.6445260E-01 -1.5889279E-01 -1.6296495E-01 -1.5745544E-01
      76.000 -1.6370027E-01 -1.5820113E-01 -1.6225694E-01 -1.5680629E-01
      76.200 -1.6277709E-01 -1.5734363E-01 -1.6138449E-01 -1.5599752E-01
      76.400 -1.6169247E-01 -1.5632929E-01 -1.6035157E-01 -1.5503287E-01
      76.600 -1.6045561E-01 -1.5516690E-01 -1.5916248E-01 -1.5391639E-01
      76.800 -1.5907445E-01 -1.5386405E-01 -1.5782195E-01 -1.5265259E-01
      77.000 -1.5755508E-01 -1.5242658E-01 -1.5633523E-01 -1.5124644E-01
      77.200 -1.5590162E-01 -1.5085837E-01 -1.5470803E-01 -1.4970340E-01
      77.400 -1.5411658E-01 -1.4916181E-01 -1.5294646E-01 -1.4802930E-01
      77.600 -1.5220174E-01 -1.4733853E-01 -1.5105695E-01 -1.4623032E-01
      77.800 -1.5015910E-01 -1.4539043E-01 -1.4904605E-01 -1.4431272E-01
      78.000 -1.4799199E-01 -1.4332064E-01 -1.4692026E-01 -1.4228275E-01
      78.200 -1.4570569E-01 -1.4113426E-01 -1.4468585E-01 -1.4014641E-01
      78.400 -1.4330783E-01 -1.3883860E-01 -1.4234870E-01 -1.3790938E-01
      78.600 -1.4080802E-01 -1.3644294E-01 -1.3991415E-01 -1.3557678E-01
      78.800 -1.3821710E-01 -1.3395774E-01 -1.3738694E-01 -1.3315316E-01
      79.000 -1.3554595E-01 -1.3139351E-01 -1.3477124E-01 -1.3064253E-01
      79.200 -1.3280411E-01 -1.2875950E-01 -1.3207058E-01 -1.2804830E-01
      79.400 -1.2999864E-01 -1.2606250E-01 -1.2928808E-01 -1.2537345E-01
      79.600 -1.2713318E-01 -1.2330605E-01 -1.2642644E-01 -1.2262059E-01
      79.800 -1.2420776E-01 -1.2049016E-01 -1.2348814E-01 -1.1979209E-01
      80.000 -1.2121922E-01 -1.1761176E-01 -1.2047560E-01 -1.1689027E-01
      80.200 -1.1816214E-01 -1.1466558E-01 -1.1739117E-01 -1.1391742E-01
      80.400 -1.1503045E-01 -1.1164570E-01 -1.1423736E-01 -1.1087594E-01
      80.600 -1.1181892E-01 -1.0854703E-01 -1.1101670E-01 -1.0776829E-01
      80.800 -1.0852478E-01 -1.0536688E-01 -1.0773189E-01 -1.0459706E-01
      81.000 -1.0514875E-01 -1.0210591E-01 -1.0438559E-01 -1.0136483E-01
      81.200 -1.0169544E-01 -9.8768595E-02 -1.0098042E-01 -9.8074156E-02
      81.400 -9.8173086E-02 -9.5362918E-02 -9.7518914E-02 -9.4727472E-02
      81.600 -9.4592400E-02 -9.1899273E-02 -9.4003300E-02 -9.1326945E-02
      81.800 -9.0965089E-02 -8.8389034E-02 -9.0435580E-02 -8.7874520E-02
      82.000 -8.7301887E-02 -8.4842634E-02 -8.6817353E-02 -8.4371749E-02
      82.200 -8.3610950E-02 -8.1268009E-02 -8.3149955E-02 -8.0819932E-02
      82.400 -7.9896411E-02 -7.7669187E-02 -7.9434385E-02 -7.7220042E-02
      82.600 -7.6157802E-02 -7.4045728E-02 -7.5671433E-02 -7.3572848E-02
      82.800 -7.2390302E-02 -7.0392956E-02 -7.1861857E-02 -6.9879092E-02
      83.000 -6.8585611E-02 -6.6702810E-02 -6.8006385E-02 -6.6139485E-02
      83.200 -6.4733747E-02 -6.2965589E-02 -6.4106020E-02 -6.2355008E-02
      83.400 -6.0824906E-02 -5.9171760E-02 -6.0162033E-02 -5.8526903E-02
      83.600 -5.6851639E-02 -5.5314075E-02 -5.6176259E-02 -5.4656961E-02
      83.800 -5.2810389E-02 -5.1389073E-02 -5.2151083E-02 -5.0747511E-02
      84.000 -4.8702596E-02 -4.7398151E-02 -4.8089589E-02 -4.6801563E-02
      84.200 -4.4534985E-02 -4.3347854E-02 -4.3995691E-02 -4.2822936E-02
      84.400 -4.0318830E-02 -3.9249159E-02 -3.9874015E-02 -3.8816145E-02
      84.600 -3.6068814E-02 -3.5116366E-02 -3.5730057E-02 -3.4786555E-02
      84.800 -3.1801110E-02 -3.0965238E-02 -3.1569965E-02 -3.0740168E-02
      85.000 -2.7531687E-02 -2.6811341E-02 -2.7400618E-02 -2.6683702E-02
      85.200 -2.3274507E-02 -2.2668301E-02 -2.3229350E-02 -2.2624319E-02
      85.400 -1.9040464E-02 -1.8546753E-02 -1.9063846E-02 -1.8569529E-02
      85.600 -1.4836988E-02 -1.4453972E-02 -1.4912011E-02 -1.4527058E-02
      85.800 -1.0668184E-02 -1.0393988E-02 -1.0781615E-02 -1.0504504E-02
      86.000 -6.5358867E-03 -6.3686249E-03 -6.6802414E-03 -6.5092854E-03
      86.200 -2.4407665E-03 -2.3785705E-03 -2.6149275E-03 -2.5482934E-03
      86.400  1.6161445E-03  1.5751351E-03  1.4078339E-03  1.3721103E-03
      86.600  5.6324653E-03  5.4901367E-03  5.3823401E-03  5.2463319E-03
      86.800  9.6037456E-03  9.3620619E-03  9.3036458E-03  9.0695143E-03
      87.000  1.3523364E-02  1.3184420E-02  1.3167448E-02  1.2837425E-02
      87.200  1.7383233E-02  1.6949290E-02  1.6970078E-02  1.6546449E-02
      87.400  2.1174677E-02  2.0648174E-02  2.0708116E-02  2.0193214E-02
      87.600  2.4889807E-02  2.4273338E-02  2.4378242E-02  2.3774443E-02
      87.800  2.8522594E-02  2.7818861E-02  2.7976847E-02  2.7286579E-02
      88.000  3.2069528E-02  3.1281277E-02  3.1499670E-02  3.0725425E-02
      88.200  3.5529816E-02  3.4659772E-02  3.4941645E-02  3.4086004E-02
      88.400  3.8904567E-02  3.7955387E-02  3.8296579E-02  3.7362232E-02
      88.600  4.2195593E-02  4.1169850E-02  4.1557223E-02  4.0546998E-02
      88.800  4.5403487E-02  4.4303702E-02  4.4715217E-02  4.3632103E-02
      89.000  4.8525869E-02  4.7354582E-02  4.7761435E-02  4.6608599E-02
      89.200  5.1555778E-02  5.0315662E-02  5.0686301E-02  4.9467100E-02
      89.400  5.4480787E-02  5.3174775E-02  5.3480230E-02  5.2198204E-02
      89.600  5.7283255E-02  5.5914662E-02  5.6134272E-02  5.4793131E-02
      89.800  5.9941462E-02  5.8514079E-02  5.8640559E-02  5.7244154E-02
      90.000  6.2431995E-02  6.0950121E-02  6.0992918E-02  5.9545202E-02
      90.200  6.4732629E-02  6.3201041E-02  6.3187172E-02  6.1692150E-02
      90.400  6.6825667E-02  6.5249505E-02  6.5221474E-02  6.3683148E-02
      90.600  6.8700850E-02  6.7085441E-02  6.7096328E-02  6.5518647E-02
      90.800  7.0357456E-02  6.8708089E-02  6.8814440E-02  6.7201245E-02
      91.000  7.1805216E-02  7.0126898E-02  7.0380467E-02  6.8735450E-02
      91.200  7.3063574E-02  7.1360810E-02  7.1800496E-02  7.0127169E-02
      91.400  7.4159582E-02  7.2436207E-02  7.3081552E-02  7.1383229E-02
      91.600  7.5124434E-02  7.3383522E-02  7.4230962E-02  7.2510755E-02
      91.800  7.5989350E-02  7.4233224E-02  7.5255851E-02  7.3516676E-02
      92.000  7.6781300E-02  7.5011640E-02  7.6162663E-02  7.4407261E-02
      92.200  7.7519329E-02  7.5737361E-02  7.6956835E-02  7.5187798E-02
      92.400  7.8212120E-02  7.6418860E-02  7.7642684E-02  7.5862480E-02
      92.600  7.8857143E-02  7.7053653E-02  7.8223396E-02  7.6434400E-02
      92.800  7.9441665E-02  7.7629288E-02  7.8701247E-02  7.6905762E-02
      93.000  7.9945377E-02  7.8125907E-02  7.9077883E-02  7.7278156E-02
      93.200  8.0344336E-02  7.8520096E-02  7.9354725E-02  7.7552953E-02
      93.400  8.0615487E-02  7.8789303E-02  7.9533363E-02  7.7731693E-02
      93.600  8.0741075E-02  7.8916156E-02  7.9615926E-02  7.7816438E-02
      93.800  8.0712201E-02  7.8891935E-02  7.9605370E-02  7.7810065E-02
      93.999  8.0530915E-02  7.8718620E-02  7.9505652E-02  7.7716429E-02
      94.199  8.0210500E-02  7.8409176E-02  7.9321784E-02  7.7540418E-02
      94.399  7.9773918E-02  7.7986034E-02  7.9059763E-02  7.7287884E-02
      94.599  7.9250666E-02  7.7478017E-02  7.8726399E-02  7.6965476E-02
      94.799  7.8672614E-02  7.6916275E-02  7.8329081E-02  7.6580412E-02
      94.999  7.8069543E-02  7.6329922E-02  7.7875527E-02  7.6140229E-02
      95.199  7.7465120E-02  7.5742097E-02  7.7373511E-02  7.5652526E-02
      95.399  7.6874069E-02  7.5167202E-02  7.6830683E-02  7.5124779E-02
      95.599  7.6300943E-02  7.4609692E-02  7.6254398E-02  7.4564179E-02
      95.799  7.5740747E-02  7.4064689E-02  7.5651649E-02  7.3977563E-02
      95.999  7.5181268E-02  7.3520253E-02  7.5029062E-02  7.3371410E-02
      96.199  7.4606631E-02  7.2960862E-02  7.4392892E-02  7.2751838E-02
      96.399  7.4001503E-02  7.2371523E-02  7.3749094E-02  7.2124674E-02
      96.599  7.3355079E-02  7.1741667E-02  7.3103320E-02  7.1495445E-02
      96.799  7.2664216E-02  7.1068221E-02  7.2460936E-02  7.0869406E-02
      96.999  7.1935033E-02  7.0357168E-02  7.1826943E-02  7.0251449E-02
      97.199  7.1182751E-02  6.9623394E-02  7.1205864E-02  6.9646002E-02
      97.399  7.0429747E-02  6.8888791E-02  7.0601600E-02  6.9056884E-02
      97.599  6.9702132E-02  6.8178901E-02  7.0017213E-02  6.8487096E-02
      97.799  6.9025519E-02  6.7518782E-02  6.9454778E-02  6.7938670E-02
      97.999  6.8420638E-02  6.6928719E-02  6.8915202E-02  6.7412499E-02
      98.199  6.7899685E-02  6.6420651E-02  6.8398166E-02  6.6908274E-02
      98.399  6.7463969E-02  6.5995866E-02  6.7902104E-02  6.6424467E-02
      98.599  6.7103357E-02  6.5644460E-02  6.7424303E-02  6.5958428E-02
      98.799  6.6797615E-02  6.5346643E-02  6.6961094E-02  6.5506571E-02
      98.999  6.6519402E-02  6.5075673E-02  6.6508088E-02  6.5064605E-02
      99.199  6.6238467E-02  6.4801960E-02  6.6060491E-02  6.4627843E-02
      99.399  6.5926274E-02  6.4497584E-02  6.5613387E-02  6.4191477E-02
      99.599  6.5560298E-02  6.4140509E-02  6.5162026E-02  6.3750862E-02
      99.799  6.5127222E-02  6.3717707E-02  6.4702016E-02  6.3301704E-02
      99.999  6.4624516E-02  6.3226702E-02  6.4229451E-02  6.2840182E-02
     100.199  6.4060114E-02  6.2675254E-02  6.3740921E-02  6.2362961E-02
     100.399  6.3450318E-02  6.2079313E-02  6.3233483E-02  6.1867164E-02
     100.599  6.2816145E-02  6.1459446E-02  6.2704446E-02  6.1350160E-02
     100.799  6.2178999E-02  6.0836593E-02  6.2151218E-02  6.0809412E-02
     100.999  6.1556253E-02  6.0227757E-02  6.1571086E-02  6.0242270E-02
     101.199  6.0957605E-02  5.9642428E-02  6.0961053E-02  5.9645802E-02
     101.399  6.0382772E-02  5.9080332E-02  6.0317688E-02  5.9016652E-02
     101.599  5.9820997E-02  5.8530947E-02  5.9637101E-02  5.8351017E-02
     101.799  5.9252353E-02  5.7974778E-02  5.8914963E-02  5.7644663E-02
     101.999  5.8650683E-02  5.7386233E-02  5.8146650E-02  5.6893067E-02
     102.199  5.7987565E-02  5.6737505E-02  5.7327409E-02  5.6091581E-02
     102.399  5.7236660E-02  5.6002826E-02  5.6452586E-02  5.5235655E-02
     102.599  5.6377675E-02  5.5162342E-02  5.5517878E-02  5.4321080E-02
     102.799  5.5399195E-02  5.4204887E-02  5.4519500E-02  5.3344157E-02
     102.999  5.4300017E-02  5.3129287E-02  5.3454377E-02  5.2301879E-02
     103.199  5.3088655E-02  5.1943878E-02  5.2320185E-02  5.1191978E-02
     103.399  5.1781275E-02  5.0664481E-02  5.1115406E-02  5.0012972E-02
     103.599  5.0398306E-02  4.9311089E-02  4.9839229E-02  4.8764073E-02
     103.799  4.8960485E-02  4.7903998E-02  4.8491462E-02  4.7445096E-02
     103.999  4.7485002E-02  4.6460031E-02  4.7072418E-02  4.6056353E-02
     104.199  4.5982358E-02  4.4989469E-02  4.5582744E-02  4.4598484E-02
     104.399  4.4454657E-02  4.3494374E-02  4.4023381E-02  4.3072415E-02
     104.599  4.2895400E-02  4.1968394E-02  4.2395452E-02  4.1479250E-02
     104.799  4.1291031E-02  4.0398269E-02  4.0700338E-02  3.9820347E-02
     104.999  3.9623702E-02  3.8766545E-02  3.8939687E-02  3.8097327E-02
     105.199  3.7874936E-02  3.7055151E-02  3.7115551E-02  3.6312202E-02
     105.399  3.6029452E-02  3.5249145E-02  3.5230541E-02  3.4467536E-02
     105.599  3.4078388E-02  3.3339865E-02  3.3287901E-02  3.2566509E-02
     105.799  3.2021561E-02  3.1327142E-02  3.1291669E-02  3.0613079E-02
     105.999  2.9868111E-02  2.9219928E-02  2.9246648E-02  2.8611952E-02
     106.199  2.7635722E-02  2.7035533E-02  2.7158445E-02  2.6568622E-02
     106.399  2.5348287E-02  2.4797341E-02  2.5033291E-02  2.4489190E-02
     106.599  2.3032674E-02  2.2531642E-02  2.2877880E-02  2.2380216E-02
     106.799  2.0715080E-02  2.0264072E-02  2.0699165E-02  2.0248504E-02
     106.999  1.8417495E-02  1.8016148E-02  1.8504001E-02  1.8100769E-02
     107.199  1.6155134E-02  1.5802756E-02  1.6298956E-02  1.5943441E-02
     107.399  1.3934912E-02  1.3630665E-02  1.4089981E-02  1.3782348E-02
     107.599  1.1755537E-02  1.1498613E-02  1.1882303E-02  1.1622609E-02
     107.799  9.6087892E-03  9.3985637E-03  9.6802413E-03  9.4684525E-03
     107.999  7.4820013E-03  7.3181292E-03  7.4872180E-03  7.3232316E-03
     108.199  5.3611207E-03  5.2435691E-03  5.3058566E-03  5.1895168E-03
     108.399  3.2337133E-03  3.1627269E-03  3.1380506E-03  3.0691642E-03
     108.599  1.0916188E-03  1.0676272E-03  9.8525141E-04  9.6359752E-04
     108.799 -1.0674889E-03 -1.0439989E-03 -1.1513735E-03 -1.1260376E-03
     108.999 -3.2396116E-03 -3.1682348E-03 -3.2706713E-03 -3.1986102E-03
     109.199 -5.4151281E-03 -5.2956655E-03 -5.3712591E-03 -5.2527643E-03
     109.399 -7.5805950E-03 -7.4131393E-03 -7.4514297E-03 -7.2868272E-03
     109.599 -9.7209963E-03 -9.5059681E-03 -9.5089617E-03 -9.2986237E-03
     109.799 -1.1822305E-02 -1.1560434E-02 -1.1541165E-02 -1.1285520E-02
     109.999 -1.3873534E-02 -1.3565790E-02 -1.3544826E-02 -1.3244374E-02
     110.199 -1.5868206E-02 -1.5515706E-02 -1.5516371E-02 -1.5171687E-02
     110.399 -1.7804756E-02 -1.7408651E-02 -1.7451964E-02 -1.7063708E-02
     110.599 -1.9685920E-02 -1.9247302E-02 -1.9347639E-02 -1.8916559E-02
     110.799 -2.1517377E-02 -2.1037214E-02 -2.1199535E-02 -2.0726463E-02
     110.999 -2.3305716E-02 -2.2784827E-02 -2.3003972E-02 -2.2489827E-02
     111.199 -2.5056443E-02 -2.4495526E-02 -2.4757666E-02 -2.4203437E-02
     111.399 -2.6772161E-02 -2.6171857E-02 -2.6457745E-02 -2.5864491E-02
     111.599 -2.8451557E-02 -2.7812536E-02 -2.8101873E-02 -2.7470706E-02
     111.799 -3.0089189E-02 -2.9412243E-02 -2.9688234E-02 -2.9020309E-02
     111.999 -3.1676192E-02 -3.0962316E-02 -3.1215486E-02 -3.0511992E-02
     112.199 -3.3201836E-02 -3.2452267E-02 -3.2682753E-02 -3.1944903E-02
     112.399 -3.4655420E-02 -3.3871645E-02 -3.4089486E-02 -3.3318510E-02
     112.599 -3.6028356E-02 -3.5212059E-02 -3.5435420E-02 -3.4632557E-02
     112.799 -3.7315771E-02 -3.6468755E-02 -3.6720417E-02 -3.5886915E-02
     112.999 -3.8517530E-02 -3.7641610E-02 -3.7944409E-02 -3.7081522E-02
     113.199 -3.9638276E-02 -3.8735167E-02 -3.9107297E-02 -3.8216286E-02
     113.399 -4.0686539E-02 -3.9757773E-02 -4.0208863E-02 -3.9291001E-02
     113.599 -4.1673123E-02 -4.0719990E-02 -4.1248773E-02 -4.0305346E-02
     113.799 -4.2608930E-02 -4.1632478E-02 -4.2226522E-02 -4.1258833E-02
     113.999 -4.3502803E-02 -4.2503880E-02 -4.3141489E-02 -4.2150863E-02
     114.199 -4.4359649E-02 -4.3338996E-02 -4.3992949E-02 -4.2980734E-02
     114.399 -4.5179348E-02 -4.4137712E-02 -4.4780171E-02 -4.3747739E-02
     114.599 -4.5956572E-02 -4.4894826E-02 -4.5502491E-02 -4.4451236E-02
     114.799 -4.6681606E-02 -4.5600853E-02 -4.6159390E-02 -4.5090728E-02
     114.999 -4.7342076E-02 -4.6243712E-02 -4.6750617E-02 -4.5665975E-02
     115.199 -4.7925182E-02 -4.6810910E-02 -4.7276230E-02 -4.6177047E-02
     115.399 -4.8420142E-02 -4.7291926E-02 -4.7736683E-02 -4.6624392E-02
     115.599 -4.8820289E-02 -4.7680260E-02 -4.8132823E-02 -4.7008848E-02
     115.799 -4.9124518E-02 -4.7974849E-02 -4.8465898E-02 -4.7331643E-02
     115.999 -4.9337747E-02 -4.8180509E-02 -4.8737503E-02 -4.7594345E-02
     116.199 -4.9470318E-02 -4.8307353E-02 -4.8949502E-02 -4.7798780E-02
     116.399 -4.9536449E-02 -4.8369276E-02 -4.9103925E-02 -4.7946942E-02
     116.599 -4.9551973E-02 -4.8381748E-02 -4.9202850E-02 -4.8040870E-02
     116.799 -4.9531804E-02 -4.8359338E-02 -4.9248282E-02 -4.8082527E-02
     116.999 -4.9487550E-02 -4.8313386E-02 -4.9242038E-02 -4.8073699E-02
     117.199 -4.9425727E-02 -4.8250256E-02 -4.9185657E-02 -4.8015895E-02
     117.399 -4.9346862E-02 -4.8170466E-02 -4.9080338E-02 -4.7910295E-02
     117.599 -4.9245664E-02 -4.8068854E-02 -4.8926914E-02 -4.7757721E-02
     117.799 -4.9112194E-02 -4.7935724E-02 -4.8725858E-02 -4.7558643E-02
     117.999 -4.8933843E-02 -4.7758777E-02 -4.8477332E-02 -4.7313228E-02
     118.199 -4.8697722E-02 -4.7525440E-02 -4.8181247E-02 -4.7021398E-02
     118.399 -4.8393042E-02 -4.7225197E-02 -4.7837350E-02 -4.6682915E-02
     118.599 -4.8013059E-02 -4.6851480E-02 -4.7445325E-02 -4.6297481E-02
     118.799 -4.7556215E-02 -4.6402781E-02 -4.7004867E-02 -4.5864806E-02
     118.999 -4.7026315E-02 -4.5882831E-02 -4.6515776E-02 -4.5384706E-02
     119.199 -4.6431695E-02 -4.5299775E-02 -4.5977996E-02 -4.4857136E-02
     119.399 -4.5783595E-02 -4.4664593E-02 -4.5391677E-02 -4.4282253E-02
     119.599 -4.5094004E-02 -4.3988989E-02 -4.4757174E-02 -4.3660414E-02
     119.799 -4.4373443E-02 -4.3283239E-02 -4.4075056E-02 -4.2992183E-02
     119.999 -4.3629097E-02 -4.2554355E-02 -4.3346109E-02 -4.2278338E-02
     120.199 -4.2863588E-02 -4.1804901E-02 -4.2571292E-02 -4.1519825E-02
     120.399 -4.2074717E-02 -4.1032739E-02 -4.1751751E-02 -4.0717772E-02
     120.599 -4.1256102E-02 -4.0231651E-02 -4.0888772E-02 -3.9873442E-02
     120.799 -4.0398695E-02 -3.9392821E-02 -3.9983802E-02 -3.8988259E-02
     120.999 -3.9492767E-02 -3.8506775E-02 -3.9038416E-02 -3.8063767E-02
     121.199 -3.8530085E-02 -3.7565494E-02 -3.8054331E-02 -3.7101650E-02
     121.399 -3.7505816E-02 -3.6564281E-02 -3.7033422E-02 -3.6103746E-02
     121.599 -3.6419758E-02 -3.5502956E-02 -3.5977691E-02 -3.5072016E-02
     121.799 -3.5276791E-02 -3.4386287E-02 -3.4889310E-02 -3.4008588E-02
     121.999 -3.4086293E-02 -3.3223432E-02 -3.3770578E-02 -3.2915709E-02
     122.199 -3.2860828E-02 -3.2026646E-02 -3.2623954E-02 -3.1795785E-02
     122.399 -3.1614160E-02 -3.0809354E-02 -3.1452009E-02 -3.0651331E-02
     122.599 -3.0359144E-02 -2.9584087E-02 -3.0257430E-02 -2.9484970E-02
     122.799 -2.9105805E-02 -2.8360620E-02 -2.9043020E-02 -2.8299443E-02
     122.999 -2.7859932E-02 -2.7144595E-02 -2.7811640E-02 -2.7097542E-02
     123.199 -2.6622592E-02 -2.5937051E-02 -2.6566242E-02 -2.5882151E-02
     123.399 -2.5390463E-02 -2.4734751E-02 -2.5309800E-02 -2.4656172E-02
     123.599 -2.4157108E-02 -2.3531429E-02 -2.4045342E-02 -2.3422557E-02
     123.799 -2.2914770E-02 -2.2319529E-02 -2.2775882E-02 -2.2184249E-02
     123.999 -2.1656471E-02 -2.1092260E-02 -2.1504416E-02 -2.0944167E-02
     124.199 -2.0377956E-02 -1.9845485E-02 -2.0233910E-02 -1.9705203E-02
     124.399 -1.9079052E-02 -1.8579041E-02 -1.8967227E-02 -1.8470146E-02
     124.599 -1.7764311E-02 -1.7297368E-02 -1.7707145E-02 -1.7241704E-02
     124.799 -1.6442630E-02 -1.6009134E-02 -1.6456290E-02 -1.6022433E-02
     124.999 -1.5126106E-02 -1.4726120E-02 -1.5217167E-02 -1.4814772E-02
     125.199 -1.3828147E-02 -1.3461379E-02 -1.3992126E-02 -1.3621009E-02
     125.399 -1.2561358E-02 -1.2227180E-02 -1.2783402E-02 -1.2443317E-02
     125.599 -1.1335547E-02 -1.1033062E-02 -1.1593183E-02 -1.1283823E-02
     125.799 -1.0156174E-02 -9.8843329E-03 -1.0423625E-02 -1.0144626E-02
     125.999 -9.0237196E-03 -8.7814494E-03 -9.2769877E-03 -9.0279178E-03
     126.199 -7.9339240E-03 -7.7202575E-03 -8.1556649E-03 -7.9360267E-03
     126.399 -6.8790268E-03 -6.6931974E-03 -7.0622804E-03 -6.8715006E-03
     126.599 -5.8497279E-03 -5.6912143E-03 -5.9997506E-03 -5.8371717E-03
     126.799 -4.8374707E-03 -4.7059793E-03 -4.9712606E-03 -4.8361326E-03
     126.999 -3.8367416E-03 -3.7321265E-03 -3.9802762E-03 -3.8717474E-03
